,users,ratings,shorts,times
273,女神的秋裤,5,点映。加一星鼓励国漫·真崛起。要爆！虽然有点槽点，但整体不比《大圣归来》差。,2019-07-13
274,netwilliam,3,必须承认对待传统题材的文艺作品，我的口味还是趋于老派保守的。先不论剧情改编，单就里面的许多细节元素的“再发挥”就太让人出戏，比如山寨“奇异博士”的李靖、殷夫人的整容脸、太乙真人的油腻姿态、水晶宫的炼狱化… 尤其敖丙那对长得像激爽口味珍宝珠棒棒糖的兵刃，简直造成生理不适。只有陈塘关李府管家的形象是基本参照老版的，一丝安慰。还有申公豹的脖子并没有歪，是不是怕犯什么忌讳？,2019-08-03
275,Q。,3,看得出进步明显的动画制作，但故事设计与并不好笑段子堆砌还是不免使人尴尬。★ ★ ★,2019-08-01
276,jakefang,2,前一个小时充满了屎尿屁笑话，让我根本无法入戏。前一刻还在放屁撒尿方言结巴甩春晚热词，下一刻又开始“我要这天，困不住我；我要这地，容得下我”真是把我尬得梦回《大圣归来》。同类型的“魔童诞生又找回自我”题材请看2012年的日本电影《阿修罗》，看看什么叫好片。国漫之光？请好好打磨一下剧情和台词吧，这几年国漫之光多得快亮瞎我眼了。特效确实进步巨大，加一星。,2019-07-23
277,岩井俊七,4,3.5 这世道真不容易啊，为能吸引观众，耳熟能详的传说作出了极大的迎合如今年轻一代欣赏习惯的改编，居然哪吒和东海龙三太子成为了真·灵魂伴侣，还蛮好嗑的服，适用“我只有一个朋友”梗的list又增加了一组成员咳咳，当然哪吒故事历史上本就历经无数次的本土化改编；漫游卷轴仙境和真·冰与火之歌场面赞；原来全片是姜子牙的大型前哨，如此阵仗啧啧；片尾为引出彩蛋的彩蛋也很有趣，虽然影院早早亮灯观众们都赖着不走了,2019-07-19
278,月辻,5,妈妈总是对我说“不要为了父母而努力”，可是哪吒最终还是喊着“我命由我”走向了父慈子孝。3.5，依然存在一些问题，诸如对白说教，主题存疑，高潮拖沓，结局草率，笑点尴尬等等；但是我愿意给满分，因为观影体验良好，因为情感被彻底调动，因为真的看到了新的希望。在国内对动画普遍打有低龄标签的情况下，能做出这样真正老少咸宜但又存在突破、主题明确而又不至于烂大街的作品，堪称是定规下的突破。配音很棒，动作戏令人叹为观止，居然还能年更，最后的彩蛋连击几乎把野心写在脸上，虽然有些破坏余味，但在这里能看到这样的宣告，很让人有一种安心与期待。（p.s.字幕不仅修改了方言，还神隐了“去死”等词，种种束缚可见一斑）,2019-07-21
279,冰山的阴影,3,当成作者电影看，是杂糅了新旧两个主题的热血国漫：旧的是反叛精神，只不过哪吒的反叛对象从父权社会转移为个体命运；新的是刻板偏见，陈塘关百姓与天牢龙族皆不外如是——这个哪吒的真身其实叫鸣人，这个敖丙的真身其实叫佐助；魔王其实不叫魔王叫九尾妖狐，龙族其实不叫龙族而叫宇智波；魔丸和灵珠就像阿修罗与因陀罗；申公豹和太乙就像带土与卡卡西。作为商业电影看，笑料低俗并非问题，但抖机灵和真幽默尚存差距；社稷图的套层时空其实可以剪出最后一分钟营救，爱踢毽子的小妹妹其实可以作为敖德萨阶梯上颠簸的婴儿。,2019-07-28
280,李不言,3,从《哪吒闹海》到《哪吒之魔童降世》刚好40年，这个时间跨度足够让我们看清时代的变化。每个时代的多数人都必然面临着某种力量的共同压迫，而处于某种与其时代特征一一映射的压抑之中。同样是热血，不一样的地方在于《哪吒闹海》是中年人的愤怒，《哪吒之魔童降世》则是青年人的愤怒。40年前，人们的压抑来源于不容置疑的强权，所以那代从文革里走出来的创作者反抗的主要不是以龙族势力为代表的奸邪，而是霸道、昏聩而具体的父权。40年后在一个空前盛世里人们看起来已经没什么可抱怨的了。实际上在威权夹缝中存活着的那些作为非既得利益者的年轻人，在盛世的威名下因失去了成为既得利益者的机会而焦灼，更因他们失去了可以反抗的具象的敌人而蓄积着压抑的愤怒。本片点燃了电影市场，但一个需要用想象出的热血去释怀的民族是年轻的，同时也是需要反思的。,2019-08-06
281,小V,5,从头哭到尾，泪中带笑。看完回家需要再哭一小时才能平复心情。,2019-07-21
282,躲猫猫社社长,1,这故事让我生理不适。天劫不就是民主自由现代化么？绝代双骄这种手动阻止大洪水的行为我是不服气的。不把爹娘宰了恩断义绝滚你妈蛋的哪吒还是哪吒么？不是。所以fuck off。（是，我是脑残。,2019-08-02
283,jj73浅之,4,所有惊喜都集中在剧作层面，剧情人物没硬伤、情感扎实，反英雄设定十分机智，结尾还是拖得有些烦躁，但离场感极其饱满。不知道是不是头昏脑胀的关系，全场爆笑的情节我倒是全程冷漠,2019-07-21
284,王神爱,4,"哪吒的配音要是真实小男孩配就好了，为啥总让女声夹起来配孩子呢
金吒木吒好惨，直接没了",2019-07-31
285,老阿飞—故园,4,成熟的商业动画！！故事上用绝代双骄解构了哪吒闹海，所有角色的塑造和相互关系都很用心的进行了设计，所有角色无论大小都给定了很有记忆点的特征（不管是否脸谱化），所有角色的动机和对剧情的推动都很合理；内核虽然是“寻找自我”的无国界少年成长命题，但是角色刻画却是相当中国的，比如慈母严父。如果说白蛇是青年向爱情片，哪吒基本就是热血少年番了，这两部动画基本上树立起了国产影院动画的标杆（就跟流浪地球树立国产科幻片的标杆一样）。但是虽然很多情节和场景在观看时候都很有冲击感，但是看完再回想却没有特别深刻的印象。,2019-07-28
286,麦小白,4,看完开始期待封神宇宙了。无厘头、卖萌、鸡汤、热血，商业动画片的黄金配方一个不落。像一道菜，每味佐料的比例都拿捏得恰到好处，是一道色香味俱佳的国民菜，今年暑期档爆款预订没跑了。自来水，推一波！,2019-07-18
287,华盛顿樱桃树,4,每年都能看到国漫的新希望可真好。自由自在的创作，天马行空的想象力，令人开心又感动。,2019-07-22
288,菜菜,2,两星。里面所有人物的个性都是前后失控的，甚至敖丙出现之前整个片子只有李靖一个人还看着像个正常人。敖丙的前15分钟也还行，后半程依旧崩坏。剧情崩坏，价值观崩坏，可怕的是这些崩坏的人的歇斯底里得到了认同：谎言，逃避和不认账之后突发一场灾难，幸存的大家觉得一切问题仿佛都解决了，欢天喜地。百姓没有记忆，影片制作者该有。,2019-08-17
289,Shaw,5,绝对五星鼓励！！可能算得上在宝莲灯之后国产神作！（胜于大圣）在国产动画的水平下几乎毫无缺点，在电影里致敬了不少其他动画元素，看到了很多《功夫》的影子，动画版星爷式无厘头，最后很暖心！票房保底8亿吧！,2019-07-19
290,嘟角獣,3,难道不觉得尴尬吗？,2019-07-25
291,苏觋觋,3,哪吒真的太overrated了，本身这个神话故事的核是反父权的，是一个儿童朋克觉醒。但最后做成一个父慈子孝的合家欢，输出的价值观还是你要认识和定义你自己。我不懂感动点到底在哪？但制作水平是在线的，这只能说中国观众对一个及格线的作品是多么渴求和宽容。 ,2019-07-30
292,晚安好运?,4,哪吒与红孩儿，傻傻地分不清,2019-08-02
293,费电武,5,算不算中国动画的新起点,2019-07-22
294,琧婯,3,真的只能三星啊，中二可以是特色，但也依然是缺点，不能因为说的是小孩儿就降低标准，哪吒这个人物感觉只会喊口号，没什么成长性。。画面是很好的，山河社稷图很牛逼。但是在意识形态和思想性上层级太低了，比那几部大字头前辈都差很多啊，和哪吒闹海那种悲剧神作那就更别提了。。,2019-08-09
295,狄飞惊,4,红孩儿，孙悟空，猪八戒，花无缺……与之对应的致敬元素是以周星驰为代表的颠覆性和无厘头思维、以徐克为代表的后港片时代的技术理念、前网络时代的武侠烙印乃至一代人的迷影记忆拼贴，总体来看所有的料都是拿来主义，但做得相当丰富了。,2019-07-30
296,影探,5,点映。加一星鼓励国漫·真崛起。要爆！虽然有点槽点，但整体不比《大圣归来》差。 宣发实在太差，到现在演职员表只有导演一个人？,2019-07-13
297,挪威耀阳,3,终结者“降生圆坑”、瓦力“触碰星河”、喜剧之王“自我修养”、三处迷影梗致敬，以及片尾的三个彩蛋很哪吒~,2019-07-17
298,FinalHyperion,3,这片没有编剧或者有一百个甲方灵机一动,2019-07-27
299,黄悦_,4,瑕不掩瑜地惊艳！孤独的魔丸只不过是渴望得到认可的小孩子，我们生而为人应该为自己而活，这个跳脱封神榜的剧本走向和立意都足够优秀，除去高潮收尾有点冗长，特效也确实是绚丽。而我比较喜欢的是导演关于【教育】这个观点。魔丸性本恶 喜欢欺负村民，最后也善心大发牺牲自己救下陈塘关。看啊 是因为从小就有个被咬了手不责备自己的妈妈，是因为有个堂堂陈塘关总兵为了孩子还是甘愿舍下面子为自己而向父老乡亲低头 还为了保全自己宁愿自己去死的父亲，父母三年以来传授的关于【善】的教育，灌输他的【你不坏】的信任，把他培养成最后时刻还会反倒过来指责敖丙懦弱让他正视自己内心的真男人。没人是性本恶的 关键看有什么家长吧。然而 如果对白的幽默性还是用网络段子化来呈现 那国漫的崛起就镇还需再走很长的路。,2019-07-22
300,王恶,5,我做过四个有关哪吒的项目，总是各种原因没成。无关哪吒的项目成活率90%+，有关哪吒的项目成活率0%。可是其他项目我做完就忘了，哪吒的故事始终倒背如流。前年甚至做了一个类似《勇者义彦》的《太乙真人》，是一个神仙体系+山海经+无厘头的单元剧。影视行业最缺的是信任感、安全感，我没有名气，所以没人为我的idea投钱。这就是我看电影时想到的全部，我没有名气，是我亟待解决的问题。,2019-07-27
301,倒带,2,你说他低龄向吧，我身边的娃儿中途直接被他爸带出影院；你说他成人漫吧，各种低段位笑料、勇于做自己的主题都是老梗。最不能忍的是画风的粗糙和动作设计的低质，感觉缺钱。片尾多彩蛋设计也是对漫威的拿来主义。满屏赞爆的请去看日漫。地下龙宫和双人合体部分做的还可以。整体观感：丑、糙、土。,2019-07-26
302,glim,4,人，不能认命，不然就会变成他们希望你变成的样子,2019-07-20
303,blueshadow,3,剧情太尴尬了，演到后边只能强努着编。哪吒自我阉割，救国救民了。真是呵呵。画面和一些笑话可以加一颗星，做动画的人才知道不容易。但的确太尴尬了……,2019-10-20
304,遮住脸就是帅逼,3,说来也怪，国产动画目前为止的一个怪圈就是，画面优秀的，剧情往往禁不起推敲，剧本工整的，画面制作上又难免粗糙。说回电影本身的完成度是不错的，贯彻全片的关键词就是偏见。这同样是作为国产动画电影在尚不成熟的市场下面临的挑战，如何打破偏见。电影画面使用了许多与刻板印象反差强烈的艺术设计，突破审美传统，但同时强行插入一些违和感强烈的梗作为笑点，导致最终反差是立住了，却也一定程度上带来了视听语言不统一的问题。,2019-07-20
305,薇羅尼卡,4,比预告片好看很多！片方不考虑重剪一版更燃的吗？一旦接受了片中人物的语言抛梗设定，看起来就蛮欢乐的，贱贱的气质从头保持到彩蛋！哪吒和敖丙的CP可以粉起来了，嘻嘻嘻，冰火两重天最后融为一体（我到底在说什么）。反正是近期看的暑期片里质量不错的一部了，适合大儿童观看！,2019-07-13
306,灰糖,1,又名“熊孩子之我说我不是熊孩子我就不是”。请国产动画不要再提前消耗自己的口碑（如果有的话），再这样我以后一部都不会看。,2019-08-10
307,Sechnuphis,2,制作精良，立意愚昧，风格杂糅，趣味俗滥，剧情僵硬，台词空洞，配音尴尬。现在真不是没技术，是没脑子和心——倒是正适合如今的观众。又说明代许仲琳还知道个「骨肉交还，无相干碍」，现在全成了三纲五常，真是儒学千古未有的盛世哈。,2019-07-29
308,李的梯??,2,糟糕的台词，尴尬的笑点。也就画得好看点...被吹上天了。另外，李靖的另外两个儿子去哪了？,2019-08-03
309,沐梵,4,七月上旬看的点映，让大伙畅所欲言，于是见证了一场激烈的映后battle。个人觉得虽然两组师徒四人关系张力欠奉，但架不住人物弧光动人。将哪吒与敖丙做成魔珠和灵珠的转世，最终指向基因不能决定人生，我命由我不由天的电影主题，镜像关系颇有宿命感，人物关系也颠覆了传统神话中哪吒对敖丙抽筋扒皮的模式。哪吒作为一个反面英雄，心理成长路线较为清晰，导演又加入不少恶趣味增强喜剧效果，总体而言完成度和观赏性都不错，封神宇宙未来可期。,2019-07-16
310,音阙诗听,5,太惊艳了！完全颠覆！有笑有泪！烟熏妆哪吒真的好绝，我太喜欢哪吒的人设了，可爱又叛逆，“如果命运不公，就和他斗到底！”太乙居然讲的四川话，太逗了！敖丙就一个字，帅！自古红蓝出cp嗷。最后半小时视觉效果满分，真的燃燃燃！期待封神宇宙！,2019-07-26
311,李厂长??,5,超好看啊我的妈呀，等不及结束先五分预订！大周末的竟然包场了，就仨人，又不吵又不闹腾…我一般在电影院不会哭，上次还是魁拔给我看哭。这个真的是值得二刷，什么都好，哎呀，看得我要回家画画??！！,2019-07-20
312,开膛手菲欧娜,4,"“人心中的成见是一座大山，任你怎么努力都休想挪动。” 百姓和神仙的冷漠恶毒让人不寒而栗。你看那些人，他们才是自己心中厌恶的妖。
",2019-07-31
313,今天你备份了吗,3,不忍心批评，因为很多东西已经做得足够好了，社稷图等等想象力相当可以。搞笑比较低级，这个问题还好，但大剧情的逻辑设计和关键节点设计都十分糟糕，靠着良好的节奏能糊弄过去了,2019-07-20
314,兆龍他城,2,又闹又尴尬…,2019-10-12
315,注氵泷,4,意外的好看。如此颠覆性的改编（魔改）消解了传统哪吒故事中的宿命色彩和弑父情怀，让哪吒喊出“我命由我不由天”便是最好的证明，也让这部动画更加适合全家观赏。导演也很好地平衡了喜剧和悲情的关系，最后煽情也是水到渠成，力抵千钧。节奏顺滑，人物个性鲜明，戏剧冲突精准有力，商业元素一应俱全（比如把传统的绝对反派敖丙改成了相生相伴的基友/宿敌，满足广大cp粉），喜剧部分不尴尬，3D效果极为扎实，还出现了国产动画中极为少见的炫技式长镜头——我想问问各位，如今哪部国产动画能做到这种水平？它值得赢取满堂喝彩！,2019-07-17
316,陳牛,4,雖然給哪吒的故事換上了一個新的精神內核，但並沒有太大的新意。只是我想到，香港人看這部電影，也許和大陸的視角很不同。龍太子最後選擇不臣服於自己的種族之下，三太子選擇不臣服於自己是魔珠的出身上，兩人都是拒絕認命的人。這部電影要是導演是香港人，絕對會有香港影評人說是傘後電影的。,2019-08-13
317,雨夜飞行,5,看完电影后，我望着地铁上不断踢我腿的熊孩子露出了慈父般的微笑。多少年了，第一次在国产新动画里看到这么好看的一个故事，感觉自己欣慰的像个老父亲,2019-07-11
318,那么倔强,1,79年的哪吒是非分明，为了明理不怕挑战父权君威，为了不连累他人，硬气的割肉还母剔骨还父也要执着他认定的事理。40年过去了，19版的哪吒只有哪吒的反抗，却丢了哪吒为何要反抗，没思想内涵，又一部毁传统文化的IP电影,2019-10-13
319,蔕,3,特效的确炫目，但是内核精髓没了，而且我不认为这版哪吒动画人物塑造的比老版好，这种失去了中国味道的动画真的就是中国动画的进步吗？另外，一直卖丑搞笑这种习惯，真的是大话西游看多了，能别模仿了吗，幽默搞笑≠扮丑作怪。三星给龙太子吧,2019-07-31
320,★☆☆☆☆,4,（８／１０）打高分是因为片子本身就很出色，而不是因为国产（我平时就一直有看国产动画，也不是特别喜欢《大圣归来》）。相信很多人是因为这部动画才知道饺子，但早在很久以前，我就已经把《打，打个大西瓜》看了很多遍。所以吸引我来看这片的最大元素，是饺子本人——这点远比所谓的“国产”更重要。在《哪吒》凭自身努力、认真和执著而获得好评面前，用道德绑架强迫别人必须给好评的《流浪地球》和《战狼》只是一个品格卑劣的存在。真正的好作品，自身就会散发出引人入盛的魅力，不用你进行爱国绑架，我自己就会心甘情愿地给予好评。,2019-11-15
321,SP refugee,2,任何一个稍微对语言有点敏感度的人，都会感觉耳朵受到了侵犯。北京这帮闭门造车的动画工作者这么用四川话，就跟美国人觉得全世界应该讲英语一样——你瞧你一口外国话多滑稽。乱七八糟的不仅是语言。以及，中国人依旧没有幽默感，对喜剧的理解极其肤浅，里面的逗哏都是剥削性的，自作聪明罢了。,2019-07-28
322,drunkdoggy,3,虽然这个身份政治故事前半段也蛮好看，尤其哪吒的神态很传神，但这不是真哪吒，我还是无法接受不弑父的哪吒和父爱如山的李靖。大荧幕上是不是再也不允许弑父了？这个电影再次证明我们所有人都被阉割了，因为连力比多的化身永恒的少年哪吒都被阉割了，变成了古希腊悲剧人物和迪斯尼英雄??♀?,2019-08-25
323,T.V.Zoe ?,3,剧情完整度很高 不容易 但是笑料很尴尬  高潮戏非常好  长镜头打得眼花缭乱  哪吒变身也很燃  主题曲哪吒非常棒 配乐也都不错  但还是没大圣那么戳  应该是因为没有男友力并且我不腐吧,2019-07-20
324,超搞笑级的？？,4,在大量动画电影乃至商业电影都逐渐温吞的时候，看到这个在努力进取突破自己的动画电影还是很精喜的，去掉明显是为了讨好路人而加入的笑料，全片在主题贯彻上没有走多数商业片主题全都在嘴上的老路，反而在动作设计和人物设计上做出自己特色，接下来的封神宇宙真的很值得期待了,2019-07-17
325,丹朱AI??,3,敖丙好美啊~我懂了大家为什么萌藕饼CP了。不过，敖丙这样修长的身材，不是该用剑吗？两个大锤子是什么鬼……改编很温暖，但是我还是更喜欢那个割肉还母剔骨还父的哪吒。,2019-08-05
326,大屯路的劳伦斯,3,《哪吒之魔童降世》在传统传说里脱胎出一个全新的故事和人物，看起来反叛传统却保留着最中正的热血和感动，一气呵成，气质独立。“一个周星驰式的动画版的哪吒”，在这样的暑期档显得难能可贵。画中修炼的部分虽然精彩，却只是热闹了一番，缺少了动画所才能呈现的超乎于故事审美之外那种惊艳，缺少了一个真正嗨上去的高潮，这一段想象力不够。,2019-07-19
327,别的熊,4,哭了几次。其实我是带着偏见来看的那一类观众，因为听说自刎、剔骨都没有了。我相信有很多人并不会明白哪吒对某一类小孩的象征意义：原来世上还有这样一条路。了解我家庭的弟弟悲哀地对我说，但这并不是什么好榜样啊 - 连他也不懂哪吒对我的精神鼓舞。可开头李靖和夫人护崽那幕一出来，我就哭了，不知道有多少和我一样，一而再再而三被最亲近的人视作“异类”“怪物”，不知道他们又是不是都憧憬过这样的父母。我能接受所谓父慈子孝，因为我一直觉得，世上有一个被爱的小孩也是好的；我也明白“为什么要动我们的哪吒呢？为什么不干脆原创？”因为小时候的意象也给我过力量。千言万语，总之，新的哪吒有新的命运，如果我曾是哪吒，我们也曾是哪吒，希望长大了、拥有了自身力量的我们，也去创造更好的命运吧。,2019-07-31
328,战国客,5,配音出戏之外，一切棒棒的！是真的高质量,2019-07-31
329,发条饺子,4,当年参加“父母皆祸害”小组的孩子们，艳羡着“我命由我不由天”的劲道，尬笑着接受了胖子、结巴和娘娘腔，在磕磕绊绊中完成了与原生家庭的和解；如今的孩子们，一边对他人的偏见如芒在背，一边嘲笑剧中人失了削骨削肉的志气。记忆中的ip也伴随着那代人，学着打破魔灵善恶的边界、打破成见，慢慢理解不能理解的世故。,2019-08-09
330,yuan,2,想给这个哪吒打一针安定。,2019-07-27
331,帅的让人生气,4,国漫崛起！！六臂出来的时候燃爆！！,2019-07-30
332,路人丑。,5,15年的《大圣归来》巨大成功，今年的《哪吒》高口碑迅速扩散，明年的《姜子牙》万众举目！事实证明中国神话大IP就是一个一直以来被忽略的有着巨大利益的超级大IP！资本们！赶紧动手抢啊！周边做起来啊！动漫产业链啊！赶紧上啊！我们是拥有五千年神话的国家啊！成熟一点啊！急死我了！,2019-07-19
333,V仔,3,魔改版哪吒，没那么好，就是一个还行的水准。反骨的内核把哪吒塑造成了一个孙悟空式的形象，这样做虽然也没什么不好，不过还是更希望看到一个本原的既叛逆又讨喜的哪吒形象。而且文本上的笑料太恶俗和偏见了，充斥着的笑话和故意歪曲的形象都让人感觉生理不适，人物就不能好好说话了吗，要吸引低领受众也不是这个办法呀，只会显得很low。倒是亲情线的展开算是不错的。动画的工业感虽然还不能和好莱坞顶尖比，但进步是很大的，至少打斗戏的设计挺流畅，场景的搭建也有些想象力在。整体上是好看的，如若能抛弃不适宜的喜剧表达可能会更好,2019-07-19
334,虚杜,1,你家扎儿，你全家都扎儿,2019-07-27
335,虫二雪先生,5,封神宇宙啊，要来了。,2019-07-29
336,劉俗叔??,3,中肯的说一句，这部电影只能算一般，吹爆天的是剧情。是我们太缺乏好编剧了吗？稍微一改编，就动画要崛起？哪里崛起？一个满是段子的动画？不靠画面，不靠特效？就算崛起，那脸谱化的人物，无力吐槽，老套的情节，无力吐槽。看完很失望，这个动画只能算是一般，却被吹上了天，好吧，我不想说了，以丑为美的审美观，好像成了唯一的特色，脸谱化小鲜肉的龙王熬丙，迎合着现在社会的垃圾审美。这真不是动画的巅峰。,2019-07-27
337,无人应答,5,怎么肥四！大概流了一盆眼泪。强大的动画表现力，富有想象的打斗设计，充满宿命论的辩证，既热血燃爆，又感人至深。期待封神榜宇宙。,2019-07-20
338,边城玫女,3,“是神是魔我做主，我命由我不由天！”看到这个中二的台词，我就想吐。这是一个网络玄幻小说已经泛滥得无法再用烂的恶俗台词。听到这句话，我们脑海里就马上能浮现一个完全不在乎周围人眼光，只为了自己活得舒服的中二少年，说白了就是无视任何规则，只为自己随心所欲的“追求自由”，还美其名曰“燃”，你的思想有多幼稚啊！至于不断拿申公豹的结巴当笑点抖包袱，这是赤裸裸的嘲笑口吃朋友吗？一边在电影里痛骂世俗的偏见，一边又不停借用口吃、肥胖等世人偏见当道具，这是自我的打脸？除开我说的上述两点，这部电影还是相当精彩的，尤其是山河图的世界，将脑海中的神话想象完美的呈现出了精彩纷呈的视觉效果。所以，这本是一部五星电影，但是有以上两大硬伤（并不是瑕不掩瑜的瑕疵，而是真的刺眼），扣掉两星，最后给三星！,2019-08-03
339,Brandon Stark,5,BGM让我想起权游片头，讲故事能力强，题材有点不对自己的胃口，四星好评，多一星给国漫，加油哦！,2019-07-21
340,王小叶儿,4,我命由我不由天，这不是第一部表达这个主题的动画，但毫无疑问切中了我的燃点。总有人跟你说，你改变不了世界，你只能改变自己；周围人都不喜欢你，那一定你的错。后来又有人告诉你，不要在乎留言蜚语，勇敢做你自己。但我喜欢的是这部片子用内容无比肯定地告诉你，你的未来由你决定。总有些人披着愚人的外壳肆意伤害你，践行着他愚蠢他有理，但你要知道，你撑起的天，你扛起的责任是为了你自己和你爱的人，最后那些廉价的跪谁又真的在乎。所谓社会的发展，无非是用相对的不公平取代绝对的公平，你不为自己争，没人为你争。,2019-07-19
341,大海里的针,5,太棒了吧，希望国外也上映一下。,2019-07-29
342,面包面条面饼,3,第三个彩蛋倒胃口 at 博纳银兴,2019-08-04
343,六隐,5,我不想吹毛求疵鸡蛋里挑骨头，就是喜欢。多加一星支持中国动画人。,2019-07-26
344,格俐玛,4,仇父的哪吒终于被父爱感召，找到了自己。爸爸去哪儿？爸爸归来。真是时代写照。唯一打动我的细节是，群龙抠下身上的鳞片，带着血，交给敖丙，做成一件华丽的衣服。这是凤凰男的痛——举家亲戚每人抠出一点血汗钱，给敖丙在北京凑个房子的首付。这是我们这个时代的故事。,2019-08-10
345,阿依达,2,咋说呢，故事情节太简单了，而且哪吒说着“我命由我不由天”，然后就去按照宿命被电击了，看得我莫名其妙。唯一的亮点是哪吒和敖丙的基友情，但没有展开来发展，这点上竟敌不过《终结者黑暗命运》。以及想到敖丙一介草根少年，背负着全村人的希望想扬名立万却仍失败，还是相当唏嘘的。整体感觉是给小孩子看的电影。,2019-12-04
346,-,2,设计的笑点集齐了我最讨厌的元素——网络段子、方言梗、抖音套路、哭天喊地、撒泼打滚……土味溢出银幕。,2019-07-23
347,异端云术,3,不能接受哪吒被蔡徐坤改了命,2019-07-27
348,狮子,5,没有之一，今年暑期档最强作品，这还是我第一次看到有个国产动画片评分蹭蹭涨的。剧情的张力足够，节奏把控的很好很抓人；剧本写得相当棒，台词浅显易懂搞笑不断又有一些拔高；人物之间的羁绊强，年轻人们喜欢这CP已经分分钟组了起来，年长的人也乐于听到“命运是自己的而不是别人”这样的话题。不牵强不刻意，而且也不曲高和寡。不是那种神作，而是真正的好电影！希望能大卖！明年我要看你们家的《姜子牙》,2019-07-21
349,方慧,5,好看。腐女之魂熊熊燃烧，就是成年形象同框镜头少了点。,2019-07-26
350,杜扬Seatory,3,虽然人物和故事感觉不是很立得住，但国产动画的技术水平让人很感动了,2019-08-04
351,琼斯黄,4,A：李靖是我老公！！！B：尼玛敖丙好帅，好！他！妈！帅！C：敖丙和哪吒嘛… 我比较嗑申公公和龙王这对老年CP。#一群职业编剧的观后感#,2019-07-27
352,洗头油|盖盖儿,2,什么样的时代就有什么样的价值观，比如无底线的溺爱与迫害。好笑的是，看这场电影的时候旁边当我小孩儿大喊大叫说自己像不像哪吒？所以根本不苟同这是个正面输出……特效统筹我可以说很烂吗？烂眼儿。,2019-08-02
353,超cute侠,3,不是说颠覆经典不好，只是原著里剔骨还父的决绝变成了父子乡亲大和解，嘴上说着我命由我不由天，实际上反骨已被磨平，这样的哪吒不再是那个对抗父权对抗体制的个体，成了被招安被主流的英雄投射，这种泯然众人的个性设计有些令人失望，而且略显粗俗的笑点有讨好大众之嫌，令影片的气质也不土不洋，三星还是给技术，配音也是糟糕。,2019-07-28
354,梅?,3,每个时代的意识形态叙述大概最先会从神话故事开始——那版经典哪吒的动人之处其实在于舍小家弃父母的大无畏的革命英雄主义叙述；现在似乎无法再这么讲述，但修饰成含着金钥匙出生的官二代、富二代联手对抗更高级的劫难并在师父帮助下顺利通关的故事就实在有点……看的时候其实想到了李天一……3.5吧,2019-07-21
355,扬沙,3,那个少年时代反抗“父权”的偶像，扑通一下跪在了新时代父母的面前，好啦好啦，你不反感是因为你长大啦.....,2019-07-22
356,小牛,5,自古红蓝出CP，藕饼组合得我心～为国产动画产业的未来祝福，为民族工业的强大点赞！,2019-07-19
357,呱啦啦,5,迄今最成熟的国产商业剧场动画，比大圣归来和大护法完成度都高,2019-07-26
358,小夏TOKYO,2,"国漫的制作水平已经是完全没问题，但低智化的台词与网络桥段让我尴尬。国产动画包袱低俗的毛病什么时候能改？去年《风语咒》也是抖机灵抖得太厉害，最后口碑平平。在《哪吒》中同样存在这样的问题，比如夫人开场的粗犷和后面的圣母光环、壮汉娘娘腔、裤裆里掏武器等。以无厘头电影的形式强行加入，简直是喧哗取宠。

这些笑料看的并不舒服，而是尴尬。这一点编剧难辞其咎，也反映了当下国内动画创作者的一些普遍窘境：如何能在主题较沉重的基础上，让观众保持愉快的心情来观赏作品？效果往往用力过猛。

又一次高举“国产动画良心”的大旗之前，我好奇的是我们的“良心动画”为什么非得加入那些尴尬又低级的网络段子式笑料，难道非得把自己打扮成一半臃胂粗鄙一半热血激昂的割裂模样，才足以迎合主流观众的口味吗?",2019-07-22
359,李濛Lemon,4,哪吒生辰宴入魔攻击父亲时，突然想到“百分百空手接白刃”的梗，然后笑到不能自已……,2019-09-07
360,弗朗索瓦张。,5,我对动画片一向要求很高，很多好评如潮的动画都让我冷漠.jpg，但是这部哪吒不禁从技术，运镜，节奏上吊打我的想象力，更难得的是把哪吒这个传统故事讲出了《冰雪奇缘》水准的精神内核，并且在爆笑指数和煽情指数上都让人不得不想起《寄生虫》。一部让人可以自豪地拿出去介绍中国电影的动画片！,2019-07-23
361,六个月的夏天,3,理智一点，3星半！没“粉丝”夸的那么惊喜，不少笑点很低幼，几句台词也恶俗，哪吒，吒娘配音听着不舒服，剧情可没那么有意思，但整体还算值回票价。,2019-07-22
362,本位,2,段子对叙事节奏的影响挺大的，有些场景还会专门把镜头移过去看一个角色说段子。,2019-07-20
363,盲忙,2,两位少年在海边的夕阳下踢毽子，那画面太美，但这也是唯一喜欢的点了。故事足够完整，制作也算精良，重要的是足够的娱乐化，但我始终无法接受把这样原本一个厚重的故事完全好莱坞化，你那么能干，创造一个自己的IP啊，干嘛要蹭呢？那几句口号式的台词喊出来，我更是尴尬到要钻到地缝里去，你本来就是天的产物，没有天能有你那一身功夫吗？可笑的是一个神却口口声声说自己是无神论，更可怕的是这个哪吒又丑又愣还多动症，完全无法接受。,2019-08-08
364,影杂志,4,2019年目前最佳国产电影，哭了两次，大笑了无数次。这部电影将会和《钢铁侠》开启漫威宇宙一样，开启封神宇宙，未来很多年，我们将追着这个系列看，真可怕啊！,2019-07-18
